album_id,category_id,title,sub_category
309908,2,CR7,流行
310035,2,heysayjump,流行
310302,2,GuitarSoloMusic,古典
310744,2,Martin旋律好,流行
310766,2,须臾大仙剧情歌,流行
312077,2,CV沈千城各种翻,民谣
312580,2,缘起,流行
313095,2,MC飛天歌曲作品,流行
313476,2,好雪本気Magic圣诞快乐,流行
313802,2,音乐航班,声乐
315100,2,TheMusicMan,流行
315401,2,GEM邓紫棋音乐殿堂级的妹子,爵士
316325,2,长恨歌,流行
317085,2,mirbekatabekov,古典
317279,2,犯贱的誓言,流行
318380,2,sarearha,嘻哈
321061,2,OSXYosemite广告背景音乐,流行
321542,2,电视电影广播剧配乐,电音
322899,2,手机控伍凌枫,流行
322946,2,eminemloseyourself,古典
323257,2,喉干气短需常练练,流行
323388,2,代表性歌曲歌唱广州,流行
323572,2,汉语歌曲,流行
324406,2,这是最后的斗争,后摇
326936,2,忘记你需要多久,流行
327223,2,30Minutes,流行
327273,2,吼吼吼,流行
327797,2,自撸,流行
328238,2,nurtalap,嘻哈
328709,2,青花瓷琵琶曲,流行
328998,2,傢,流行
330150,2,JOJO的奇妙冒险,摇滚
330186,2,钟汉良何以爱情电视剧何以笙箫默片尾曲,电音
330401,2,haraxaxtareg,嘻哈
331335,2,Diva,摇滚
331426,2,super,流行
332043,2,Smile丶ZR,摇滚
332556,2,音乐陈列馆X歌手专题,流行
332798,2,小穆凡,民谣
333262,2,小企鹅翻原创,流行
333940,2,怀旧影视插曲,流行
334651,2,耐听,流行
336904,2,telepon,嘻哈
339160,2,ED,流行
339594,2,歌曲,流行
339712,2,永恒的主分声部录制,流行
340116,2,谢谢你陪着我,流行
340396,2,埙曲作品,爵士
340741,2,Gabriela,流行
340985,2,balhen,流行
341315,2,kanat,流行
341792,2,我歌月徘徊,流行
342824,2,流浪的纸张BYLeon木城,轻音乐
343262,2,社会摇,流行
343611,2,whenchristmascometotown,古典
345012,2,宣传,流行
346378,2,原创,流行
346399,2,还可以听,流行
347478,2,PRACENG,流行
350464,2,广播剧主题曲插曲,流行
350675,2,中场MASHUP榜单唱腔现场,流行
351012,2,恋香,流行
351330,2,愛情有多美,流行
351474,2,给小胖听的,民谣
351588,2,献给追梦人生的自己刘文军音乐专辑,民谣
351844,2,词曲作家作品集,爵士
352104,2,专辑非主打,流行
352272,2,Frank,流行
352648,2,王妃,流行
352783,2,ULARTURSEN,摇滚
354024,2,愿意呀呀呀,流行
355972,2,阿拉巴拉歌曲好听,流行
356834,2,啊葜央格卓玛,流行
357263,2,123123123,民谣
359455,2,MrAYD推荐哈哈哈七彩阳光,流行
359538,2,little唱的歌,流行
359770,2,咋么舒服咋么整,流行
360821,2,yika原创,流行
361360,2,王子艺配音工作室成立了,民谣
363084,2,deeptechhouse,嘻哈
363155,2,BaymuhametivBagjan,流行
363936,2,德音雅乐,流行
364164,2,春如江水,民谣
364617,2,musicstories7,流行
364914,2,aray,嘻哈
364970,2,关于梦想,流行
365115,2,于铭新歌相思难断,流行
365291,2,钢琴演奏,古典
367673,2,斟乐未央鸾歌,流行
368185,2,抗磨,流行
369141,2,红遍全球的霉霉TaylorSwift,流行
369766,2,瑞博士音乐,爵士
370182,2,MC有毒,流行
371949,2,随便听听,流行
372824,2,现实感,流行
372980,2,个人向自己的后期作品,流行
373778,2,随便录录,流行
375124,2,禅韵,流行
375854,2,清虚琹錄,民谣
375942,2,跟随我分享音乐,流行
376155,2,落叶飘零,流行
376788,2,音乐,声乐
377438,2,草鸡喜欢,流行
380276,2,录歌,流行
381934,2,Marbanay灬,流行
383328,2,盛夏光年,流行
385272,2,千本樱秦时明月,流行
